weight_pounds,height_inches,weight,height
112.8285,66.61133000000001,51.28568181818181,169.1927782
121.8472,66.40129,55.3850909090909,168.65927659999997
124.1304,70.76906,56.42290909090909,179.7534124
118.0629,68.70195,53.66495454545454,174.502953
135.7574,69.27545,61.70790909090909,175.95964300000003
109.264,67.14179,49.66545454545454,170.5401466
144.7036,69.40629,65.77436363636363,176.29197659999997
142.5173,69.69594000000001,64.7805909090909,177.02768759999995
137.1694,67.20823,62.34972727272726,170.70890419999998
113.3993,67.59631999999999,51.54513636363636,171.69465280000003
144.7135,70.77557,65.77886363636364,179.7699478
128.8462,66.95586999999999,58.56645454545455,170.06790980000005
117.0118,67.91794,53.18718181818181,172.5115676
116.0326,65.76874000000001,52.7420909090909,167.05259959999995
132.8327,69.03038000000001,60.37849999999999,175.3371652
134.5132,67.53969000000001,61.14236363636363,171.55081259999997
124.705,64.10668000000001,56.6840909090909,162.83096719999998
128.7712,68.20174,58.53236363636363,173.2324196
135.5603,68.42811999999999,61.61831818181818,173.8074248
146.5841,70.21228,66.62913636363636,178.33919120000004
123.0704,68.22553,55.94109090909091,173.29284619999999
132.6394,67.75587,60.29063636363636,172.09990980000003
139.4887,70.5536,63.40395454545454,179.20614400000005
130.7106,67.1115,59.41390909090909,170.46321000000003
102.3817,66.50872,46.53713636363636,168.93214880000002
121.6264,67.80339000000001,55.28472727272727,172.2206106
114.8121,66.82898,52.18731818181818,169.74560920000005
117.0249,66.51285,53.19313636363636,168.94263899999999
116.0381,68.00268,52.7445909090909,172.7268072
116.7343,67.30483000000001,53.06104545454545,170.95426819999997
119.0783,67.32611,54.12649999999999,171.0083194
126.7983,69.00102,57.6355909090909,175.2625908
131.9365,67.75161999999999,59.97113636363635,172.0891148
135.9003,67.085,61.772863636363624,170.39589999999995
151.5006,69.0139,68.86390909090908,175.295306
143.9136,66.13638,65.41527272727272,167.98640519999998
131.5241,66.74555,59.78368181818182,169.533697
130.233,66.32903,59.19681818181818,168.4757362
123.9503,65.30345,56.34104545454545,165.87076299999998
126.6311,69.79829000000001,57.55959090909091,177.2876566
115.4643,67.5243,52.48377272727272,171.511722
148.2436,71.02928,67.38345454545454,180.41437119999998
129.9518,69.46091,59.06899999999999,176.4307114
135.4124,69.36777,61.5510909090909,176.1941358
141.1859,68.57098,64.17540909090908,174.1702892
109.5643,62.44964,49.80195454545454,158.62208560000005
124.3412,68.97793,56.51872727272727,175.20394219999997
118.4281,65.21731,53.83095454545454,165.65196740000002
126.0679,67.07967,57.3035909090909,170.38236179999996
132.1985,68.77673,60.09022727272727,174.69289419999998
132.1617,68.66629,60.0735,174.41237660000004
121.8407,65.65796,55.38213636363636,166.7712184
147.0148,67.81659,66.82490909090909,172.2541386
135.6229,68.49369,61.64677272727272,173.9739726
131.8871,67.72209000000001,59.94868181818182,172.0141086
149.6975,67.18182,68.04431818181817,170.6418228
132.2867,68.74486999999999,60.13031818181818,174.61196980000003
145.1882,70.54344,65.99463636363636,179.1803376
113.6369,67.49034,51.653136363636364,171.4254636
121.88799999999999,70.04011,55.40363636363636,177.9018794
131.9355,66.14103,59.97068181818181,167.99821619999997
116.7342,63.03853,53.06099999999999,160.11786619999998
113.1662,65.8375,51.43918181818182,167.22725000000003
132.9761,70.09380999999999,60.44368181818182,178.03827740000003
101.8479,65.46276,46.29449999999999,166.2754104
119.4606,66.72609,54.30027272727272,169.4842686
126.3196,67.15508,57.41799999999999,170.5739032
116.5061,67.89972,52.95731818181818,172.4652888
124.3345,66.83955,56.51568181818182,169.772457
137.2975,66.33542,62.40795454545454,168.4919668
157.9877,69.98947,71.81259090909091,177.77325380000002
136.793,69.19394,62.17863636363637,175.75260759999998
144.8892,71.8433,65.85872727272726,182.48198200000002
116.363,67.96110999999999,52.89227272727273,172.6212194
125.536,67.8762,57.06181818181818,172.40554799999995
109.135,64.85023000000001,49.60681818181818,164.7195842
128.7879,71.00028,58.53995454545454,180.3407112
148.7167,68.9177,67.5985,175.05095799999995
108.4191,68.11801,49.28140909090909,173.0197454
120.7972,68.45508000000001,54.90781818181818,173.87590319999995
119.9403,66.1659,54.51831818181818,168.061386
141.8006,68.09431,64.45481818181818,172.95954740000002
116.4363,67.04148,52.92559090909091,170.28535920000004
136.4958,67.9941,62.04354545454545,172.70501399999998
162.0645,70.03532,73.66568181818181,177.8897128
137.99,69.71898,62.72272727272727,177.08620919999998
127.9705,66.11294000000001,58.16840909090909,167.92686759999995
124.0973,66.512,56.407863636363636,168.94048
147.0929,72.14119000000001,66.86040909090907,183.2386226
136.034,66.26162,61.83363636363635,168.3045148
134.9883,68.6341,61.35831818181818,174.33061400000003
108.4088,67.01999,49.27672727272727,170.23077460000005
115.87,68.50946,52.66818181818181,174.0140284
132.7811,66.65106999999999,60.35504545454546,169.29371780000002
150.0321,69.13504,68.19640909090909,175.60300159999997
124.4084,66.3268,56.54927272727272,168.47007200000004
125.2378,69.03466999999999,56.92627272727272,175.3480618
131.125,68.41501,59.60227272727272,173.7741254
120.47399999999999,68.81498,54.76090909090909,174.79004920000003
126.7877,69.71434,57.63077272727272,177.07442360000005
119.4332,69.71611,54.28781818181818,177.07891940000002
121.7583,68.46316,55.34468181818182,173.8964264
127.8974,66.76387,58.13518181818181,169.58022979999996
113.6724,65.40254,51.66927272727272,166.12245159999998
123.8685,70.56984,56.30386363636363,179.2473936
123.6931,65.94171999999999,56.22413636363636,167.49196880000005
122.0341,68.02141,55.47004545454545,172.7743814
114.7014,67.1732,52.137,170.61992800000002
117.2034,65.497,53.274272727272724,166.36238
121.3213,67.67185,55.146045454545444,171.886499
125.4382,65.52488000000001,57.01736363636362,166.43319519999997
138.2195,71.02076,62.82704545454546,180.3927304
130.9358,66.22083,59.51627272727272,168.2009082
115.4355,68.98001,52.470681818181816,175.20922539999995
137.2853,66.95761999999999,62.40240909090909,170.07235480000003
127.0824,67.11276,57.76472727272727,170.4664104
129.3152,68.4405,58.77963636363637,173.83887
131.4005,67.69709,59.72749999999999,171.95060859999998
116.1956,63.22395,52.81618181818181,160.588833
127.0613,65.22711,57.75513636363636,165.67685939999996
131.3423,68.43,59.70104545454545,173.81220000000005
121.9677,66.57506,55.43986363636362,169.10065239999997
113.2103,63.5966,51.45922727272727,161.53536400000004
123.3458,67.20354,56.06627272727272,170.69699160000005
99.66224,66.03224,45.30101818181818,167.7218896
124.0545,67.24122,56.38840909090909,170.7926988
130.086,66.79748000000001,59.13,169.66559919999997
137.1664,68.48589,62.348363636363636,173.9541606
141.1792,69.29654000000001,64.17236363636364,176.01321159999995
101.7777,66.60911999999999,46.2625909090909,169.1871648
128.8128,66.26464,58.55127272727273,168.3121856
129.9046,69.37333000000001,59.04754545454544,176.2082582
127.3943,67.3275,57.9065,171.01185
113.9444,63.91658,51.79290909090909,162.3481132
103.9784,67.23806,47.26290909090908,170.7846724
117.1245,65.93290999999999,53.23840909090909,167.4695914
135.3823,70.35585999999999,61.53740909090908,178.70388440000005
131.0931,68.57141,59.58777272727272,174.1713814
130.6498,66.82713000000001,59.38627272727273,169.7409102
119.4229,64.43271,54.28313636363636,163.6590834
127.4216,71.08973,57.91890909090908,180.5679142
124.3172,72.07911,56.50781818181818,183.0809394
114.8714,68.90533,52.21427272727272,175.01953820000003
121.075,68.44145,55.03409090909091,173.841283
115.3401,68.46055,52.42731818181818,173.889797
106.3017,65.13343,48.31895454545454,165.4389122
131.6919,71.17466,59.85995454545454,180.7836364
139.886,69.39047,63.58454545454545,176.25179379999997
118.6787,66.81513000000001,53.94486363636364,169.7104302
121.1908,68.62714,55.08672727272727,174.3129356
134.8095,68.09304,61.27704545454546,172.9563216
128.3543,68.22910999999999,58.34286363636363,173.3019394
135.8259,67.79469,61.73904545454545,172.19851260000004
127.516,67.60704,57.96181818181818,171.7218816
135.5209,70.47713,61.60040909090909,179.01191020000005
119.3961,68.89196,54.27095454545454,174.9855784
141.7312,67.18902,64.42327272727272,170.6601108
138.0107,69.52776,62.73213636363637,176.60051040000002
106.2963,64.00428000000001,48.3165,162.57087119999997
129.0392,67.23705,58.65418181818181,170.782107
110.0436,66.57904,50.01981818181818,169.11076160000005
143.597,73.08886,65.27136363636363,185.6457044
135.6427,70.23666,61.65577272727272,178.4011164
120.8619,65.9154,54.93722727272727,167.425116
129.7829,70.20770999999999,58.99222727272728,178.3275834
110.1349,65.25899,50.06131818181818,165.7578346
122.3278,67.70538,55.60354545454545,171.97166520000005
125.1019,66.65382,56.86449999999999,169.30070279999995
121.2072,66.90522,55.094181818181816,169.93925880000003
135.8864,69.73584,61.76654545454545,177.1290336
120.8681,68.71515,54.94004545454545,174.53648099999995
125.6805,65.97593,57.12749999999999,167.5788622
129.139,66.04025,58.69954545454546,167.74223500000002
147.1694,69.22349,66.89518181818181,175.8276646
124.9845,68.01411,56.81113636363636,172.7558394
141.5704,70.44079,64.35018181818181,178.91960659999998
138.6126,66.62715,63.00572727272726,169.23296100000005
126.7582,68.47641999999999,57.61736363636364,173.93010680000003
134.1926,68.20132,60.99663636363636,173.23135280000002
148.1132,69.18686,67.32418181818181,175.7346244
122.4609,66.55515,55.66404545454545,169.050081
125.9051,67.24936,57.22959090909091,170.8133744
134.1521,68.23976,60.97822727272726,173.3289904
140.8846,68.93236,64.03845454545454,175.08819440000005
127.3274,69.16830999999999,57.8760909090909,175.68750740000004
127.5146,68.15988,57.961181818181814,173.12609519999998
135.4777,70.47785,61.58077272727272,179.01373900000004
134.7474,71.46159,61.24881818181817,181.5124386
139.1714,69.56493,63.25972727272727,176.69492219999998
147.9343,72.04678,67.24286363636364,182.99882119999998
122.1187,68.11706,55.5085,173.01733240000002
136.1107,67.11974000000001,61.8685,170.4841396
112.8949,65.25882,51.31586363636364,165.75740280000002
127.1332,67.9316,57.78781818181818,172.54626399999998
134.6362,68.62153,61.19827272727272,174.29868620000005
110.1335,68.96661999999999,50.06068181818181,175.17521480000005
137.8451,67.70640999999999,62.65686363636363,171.97428140000005
132.6417,64.82138,60.29168181818181,164.64630520000003
130.7984,69.74734000000001,59.45381818181817,177.1582436
126.8633,67.83743,57.66513636363636,172.3070722
119.564,66.47424000000001,54.34727272727272,168.8445696
136.1613,70.29564,61.8915,178.55092560000003
136.5186,67.99529,62.05390909090908,172.7080366
132.6211,71.46155999999999,60.28231818181818,181.51236240000003
114.2795,66.73734,51.94522727272727,169.5128436
116.7421,66.34826,53.0645909090909,168.5245804
137.7726,69.25165,62.62390909090909,175.899191
130.0454,67.54427,59.11154545454545,171.5624458
135.7083,70.67379,61.6855909090909,179.5114266
135.6941,67.30702,61.67913636363635,170.95983080000002
101.3328,64.62951,46.06036363636363,164.1589554
130.5342,66.57405,59.33372727272727,169.09808700000002
137.3539,69.29679,62.43359090909091,176.0138466
121.0292,69.27554,55.01327272727272,175.9598716
120.3639,69.50607,54.710863636363634,176.5454178
141.0864,68.26403,64.13018181818181,173.39063620000005
139.0365,69.86553,63.19840909090908,177.45844620000003
136.4844,70.7672,62.03836363636363,179.74868800000004
142.8621,69.24893,64.93731818181817,175.89228219999998
104.1735,67.01021,47.35159090909091,170.2059334
145.5379,69.1245,66.15359090909091,175.57623
120.9881,71.27946999999999,54.9945909090909,181.0498538
139.5953,74.03777,63.45240909090909,188.05593580000001
120.8184,67.16426,54.91745454545454,170.59722040000003
125.9266,69.16282,57.23936363636363,175.67356279999996
126.29799999999999,68.09796,57.408181818181816,172.9688184
133.2805,67.77951999999999,60.582045454545444,172.15998080000003
123.3401,71.11525999999999,56.06368181818182,180.6327604
105.6441,64.98836999999999,48.02004545454545,165.0704598
142.3548,70.31512,64.70672727272728,178.60040479999995
130.4546,69.06438,59.29754545454545,175.4235252
110.4915,65.46826999999999,50.22340909090909,166.28940580000003
114.9535,65.9316,52.25159090909091,167.46626400000005
133.4786,68.42739,60.6720909090909,173.8055706
139.3092,70.30053000000001,63.32236363636363,178.56334619999996
129.4262,67.09535,58.8300909090909,170.422189
121.8407,68.43342,55.38213636363636,173.8208868
136.3506,65.83898,61.97754545454544,167.23100920000005
143.6547,67.54012,65.2975909090909,171.55190480000005
126.9991,68.48012,57.72686363636363,173.9395048
139.6645,71.57695,63.48386363636363,181.805453
139.1423,69.72166999999999,63.2465,177.0930418
126.9897,66.29363000000001,57.7225909090909,168.38582019999996
142.7584,68.937,64.89018181818182,175.09998000000002
149.8921,71.41489,68.13277272727272,181.3938206
143.7861,69.62838,65.35731818181817,176.85608520000005
152.4615,71.18773,69.30068181818181,180.8168342
143.546,68.30221,65.2481818181818,173.4876134
152.9883,67.75946,69.54013636363636,172.1090284
133.9839,68.11064,60.90177272727272,173.00102560000005
135.5993,69.47284,61.63604545454545,176.4610136
134.6592,70.16644000000001,61.20872727272727,178.2227576
124.1779,67.64262,56.44449999999999,171.81225479999995
118.271,66.81134,53.75954545454545,169.70080359999997
121.7107,64.94018,55.32304545454545,164.9480572
121.3633,65.36721,55.16513636363636,166.0327134
133.1727,68.54428,60.53304545454544,174.1024712
114.8234,67.97819,52.19245454545455,172.6646026
137.7084,68.34252,62.59472727272728,173.59000079999996
122.5531,68.31923,55.70595454545454,173.53084420000005
105.4808,66.1507,47.94581818181818,168.02277800000005
119.5263,67.80629,54.33013636363636,172.22797659999998
135.1981,70.13434000000001,61.45368181818182,178.1412236
122.1851,65.63247,55.53868181818181,166.70647380000003
114.9083,65.52678,52.23104545454545,166.43802119999998
136.5998,68.04573,62.09081818181817,172.83615419999998
143.4398,68.17956,65.19990909090909,173.17608239999996
103.9121,66.65253,47.23277272727272,169.2974262
133.6935,68.05725,60.76977272727272,172.86541499999996
119.11,67.34998,54.14090909090908,171.06894920000005
129.4393,70.00498,58.83604545454545,177.81264919999998
127.0247,66.55749,57.7385,169.0560246
144.7401,66.82552,65.79095454545454,169.7368208
123.0627,70.07321999999999,55.93759090909091,177.98597880000003
126.0649,65.9202,57.30222727272727,167.437308
147.8452,69.54043,67.20236363636363,176.63269219999998
117.0034,63.89592,53.18336363636363,162.29563679999995
131.5836,69.03457,59.81072727272726,175.34780780000003
125.3671,67.22877,56.98504545454545,170.76107580000001
128.6776,66.12425999999999,58.48981818181818,167.95562040000004
132.3484,67.87785,60.15836363636363,172.409739
115.87899999999999,66.8531,52.67227272727273,169.806874
117.2786,69.05041,53.30845454545454,175.38804140000002
140.1922,70.87198000000001,63.72372727272728,180.01482919999995
135.8756,67.4692,61.76163636363636,171.371768
132.974,70.22874,60.44272727272726,178.3809996
117.9845,66.93905,53.62931818181818,170.02518700000002
127.9273,69.928,58.14877272727272,177.61712
122.3518,67.46961999999999,55.61445454545454,171.37283480000005
109.2661,65.00765,49.66640909090909,165.119431
134.6605,68.97698000000001,61.20931818181818,175.20152919999998
129.1099,67.28864,58.68631818181818,170.9131456
129.9016,69.65151999999999,59.04618181818182,176.9148608
135.7013,67.41038,61.68240909090909,171.22236519999998
140.9551,67.80162,64.0705,172.2161148
101.615,66.75484,46.18863636363636,169.5572936
127.0723,67.9469,57.76013636363636,172.585126
127.1338,65.43768,57.7880909090909,166.2117072
125.4375,68.54153000000001,57.01704545454545,174.09548619999995
120.7329,66.7501,54.8785909090909,169.545254
124.1194,66.75808,56.41790909090909,169.56552320000003
118.2882,67.14647,53.76736363636363,170.55203379999998
116.7241,64.69559,53.05640909090909,164.3267986
113.5275,69.18516,51.60340909090909,175.7303064
128.2428,66.84281,58.29218181818181,169.78073740000002
130.5346,66.4464,59.33390909090909,168.773856
106.2307,69.49077,48.28668181818181,176.50655580000003
119.3464,68.32951,54.24836363636364,173.5569554
120.9379,68.38974,54.97177272727272,173.70993959999998
120.7725,69.42584000000001,54.896590909090904,176.3416336
123.2547,64.39313,56.024863636363634,163.55855019999998
118.43700000000001,66.61650999999999,53.835,169.20593540000004
115.3497,65.86548,52.43168181818182,167.29831919999998
123.2437,68.17805,56.01986363636363,173.172247
116.7036,67.39926,53.0470909090909,171.1941204
116.4127,66.31407,52.91486363636363,168.4377378
132.3031,70.68802,60.13777272727273,179.54757080000002
123.296,67.26683,56.04363636363636,170.85774819999997
117.0996,67.1325,53.2270909090909,170.51655
132.7665,67.61674000000001,60.34840909090909,171.74651959999997
122.0016,66.91216,55.45527272727272,169.9568864
146.1837,70.58225999999999,66.44713636363635,179.2789404
132.2434,66.47926,60.11063636363636,168.85732040000002
146.3853,69.5459,66.53877272727273,176.646586
119.6048,66.60835,54.36581818181818,169.185209
137.8448,67.34376,62.65672727272727,171.05315040000005
124.6944,64.77135,56.67927272727273,164.519229
128.8286,66.46439000000001,58.55845454545454,168.8195506
119.3743,66.64913,54.26104545454545,169.28879019999997
123.43,70.56844,56.10454545454545,179.24383759999995
106.8598,65.31528,48.57263636363636,165.9008112
134.4771,72.48479,61.12595454545454,184.11136660000003
129.8224,67.86837,59.01018181818181,172.3856598
109.2449,68.52634,49.65677272727272,174.05690360000003
123.566,68.61738000000001,56.16636363636363,174.28814519999997
125.5915,66.50536,57.08704545454545,168.92361440000002
126.8938,70.46311,57.679,178.97629940000004
137.3284,64.63883,62.42199999999999,164.18262819999998
108.9028,64.12338000000001,49.50127272727272,162.8733852
135.4082,69.28959,61.54918181818181,175.99555859999998
131.7847,66.52926,59.90213636363635,168.98432039999997
122.2514,69.30883,55.56881818181818,176.0444282
134.4462,68.54471,61.11190909090909,174.10356339999996
108.6926,67.25904,49.40572727272727,170.8379616
124.3293,67.96864000000001,56.51331818181818,172.6403456
131.6971,65.3382,59.86231818181818,165.95902800000005
129.4089,68.51678000000001,58.82222727272726,174.0326212
127.5867,68.1636,57.99395454545454,173.13554399999998
128.3635,64.67487,58.34704545454544,164.2741698
130.3095,66.13689000000001,59.23159090909091,167.98770059999995
132.5038,68.58303000000001,60.229,174.2008962
145.901,68.34844,66.31863636363636,173.6050376
126.4447,64.6569,57.47486363636363,164.228526
136.1093,68.68484000000001,61.86786363636363,174.45949359999997
121.0123,67.75816,55.0055909090909,172.1057264
132.472,68.48014,60.21454545454545,173.93955559999998
126.7129,67.7747,57.59677272727272,172.14773799999998
115.7365,64.7249,52.6075,164.401246
118.9776,66.6102,54.08072727272727,169.18990800000003
145.85399999999998,72.2969,66.29727272727273,183.634126
148.238,70.30878,67.38090909090909,178.5843012
122.7048,66.77503,55.77490909090909,169.60857620000004
120.42,66.70433,54.73636363636364,169.4289982
126.5408,69.39368,57.51854545454545,176.25994719999997
131.6976,67.37433,59.86254545454545,171.13079820000004
123.5504,67.20466,56.15927272727272,170.6998364
119.9449,67.9947,54.52040909090909,172.706538
123.5117,67.08886,56.14168181818182,170.4057044
123.5561,68.81947,56.16186363636363,174.80145380000002
134.0842,71.07494,60.94736363636363,180.5303476
136.7907,68.98151,62.1775909090909,175.2130354
121.3415,69.80853,55.155227272727274,177.31366619999997
132.8196,70.21339,60.37254545454545,178.34201059999998
112.8553,67.33679000000001,51.29786363636363,171.03544659999997
168.88099999999997,73.52131,76.76409090909091,186.7441274
131.4655,67.45857,59.75704545454545,171.3447678
121.3053,68.65576,55.13877272727272,174.3856304
126.5212,68.77266999999999,57.50963636363635,174.6825818
125.3926,67.03704,56.99663636363636,170.27408160000005
114.7951,66.86733000000001,52.1795909090909,169.8430182
134.5043,67.01919000000001,61.13831818181818,170.22874259999998
133.6321,68.52514000000001,60.74186363636363,174.0538556
121.77799999999999,67.69771,55.35363636363636,171.9521834
126.84700000000001,68.43486999999999,57.65772727272726,173.8245698
128.0152,67.71514,58.18872727272726,171.99645560000005
113.91799999999999,70.39986999999999,51.78090909090909,178.81566980000005
134.0367,68.44396,60.92577272727272,173.8476584
131.6397,66.80834,59.83622727272727,169.6931836
126.8163,67.35984,57.64377272727272,171.0939936
131.89,67.79903,59.94999999999999,172.2095362
115.6714,64.83853,52.57790909090909,164.68986619999998
126.2769,69.57892,57.3985909090909,176.73045679999996
102.1079,64.85426,46.41268181818182,164.72982040000002
139.4982,69.318,63.40827272727272,176.06772
151.474,69.58868000000001,68.85181818181817,176.7552472
122.1092,66.52781,55.50418181818181,168.9806374
125.7438,67.93528,57.15627272727272,172.55561120000004
123.1702,66.39941,55.98645454545454,168.65450140000004
136.4907,68.28614,62.04122727272727,173.4467956
116.4352,68.17645999999999,52.9250909090909,173.16820840000003
117.4086,65.36868,53.36754545454545,166.03644719999997
112.4388,67.96446,51.10854545454545,172.6297284
139.9596,69.02436999999999,63.618,175.3218998
121.2457,68.08001,55.11168181818182,172.9232254
128.3855,67.68973000000001,58.35704545454546,171.9319142
120.0329,67.05199,54.56040909090908,170.31205459999998
109.3694,65.62946,49.71336363636363,166.6988284
129.4821,64.31704,58.8555,163.36528159999997
152.901,69.08279,69.50045454545455,175.47028659999998
136.5692,66.7653,62.07690909090908,169.58386199999995
133.6427,72.77662,60.74668181818181,184.8526148
137.0715,66.97685,62.30522727272726,170.121199
124.931,70.10322,56.78681818181818,178.06217880000003
131.7141,68.92730999999999,59.87004545454545,175.0753674
119.64200000000001,65.24486,54.38272727272727,165.7219444
131.2416,68.7959,59.65527272727272,174.741586
119.2979,69.0613,54.22631818181818,175.415702
115.0093,67.39121999999999,52.276954545454544,171.1736988
122.7882,63.143330000000006,55.81281818181818,160.3840582
124.8597,68.43035,56.75440909090909,173.81308900000005
98.39409,65.72614,44.72458636363636,166.9443956
124.0144,66.71343,56.37018181818181,169.45211220000004
124.296,68.2317,56.49818181818182,173.30851800000005
124.0139,67.07728,56.36995454545455,170.37629119999997
132.0081,68.10745,60.00368181818182,172.992923
134.8625,67.23206,61.30113636363637,170.7694324
136.0319,69.76432,61.83268181818182,177.2013728
127.9094,66.65442,58.14063636363636,169.30222680000003
136.8048,67.20022,62.184,170.6885588
138.9045,71.20749,63.13840909090909,180.8670246
154.3787,71.64258000000001,70.17213636363637,181.9721532
139.4726,68.09536,63.39663636363636,172.96221440000002
138.099,68.11601,62.77227272727272,173.0146654
133.752,69.57164,60.79636363636364,176.71196559999998
123.706,67.89699999999999,56.23,172.45838
133.4767,68.92362,60.67122727272727,175.0659948
129.4416,68.85579,58.837090909090904,174.8937066
145.6689,66.93016,66.21313636363637,170.0026064
126.1809,71.03782,57.35495454545454,180.4360628
121.4461,66.94058000000001,55.20277272727272,170.02907319999997
142.2131,69.32304,64.64231818181817,176.08052160000003
119.7238,67.21621999999999,54.41990909090909,170.7291988
106.7157,64.26905,48.50713636363636,163.24338699999996
130.1147,67.43203000000001,59.14304545454545,171.2773562
138.5589,68.98980999999999,62.98131818181818,175.23411740000003
120.821,67.38395,54.91863636363636,171.155233
112.5397,67.72313,51.15440909090909,172.0167502
127.7983,67.79720999999999,58.09013636363636,172.2049134
133.9054,67.98674,60.8660909090909,172.6863196
99.56439,66.87883000000001,45.25654090909091,169.8722282
122.1663,69.75841,55.53013636363636,177.1863614
131.3067,67.87888000000001,59.68486363636364,172.41235519999995
143.7584,69.23586,65.34472727272727,175.8590844
151.6764,68.7266,68.94381818181817,174.56556400000005
115.6396,67.19957,52.56345454545454,170.68690780000003
107.1456,66.58109,48.70254545454545,169.1159686
150.2899,68.82634,68.3135909090909,174.8189036
118.7544,67.67068,53.97927272727272,171.88352719999997
108.9651,64.81833,49.5295909090909,164.6385582
136.5556,68.88452,62.07072727272727,174.96668079999995
124.8106,65.39146,56.7320909090909,166.09430840000002
119.8377,69.91503,54.47168181818181,177.58417619999997
99.76986,63.54206,45.34993636363636,161.3968324
148.4142,70.13123,67.461,178.13332419999998
133.3179,67.05703000000001,60.59904545454546,170.3248562
135.9285,69.45940999999999,61.78568181818182,176.42690140000005
128.028,66.94935,58.19454545454545,170.051349
122.8946,67.81851,55.86118181818181,172.2590154
127.5172,63.652919999999995,57.962363636363634,161.6784168
127.4499,67.11763,57.93177272727272,170.47878020000005
136.7766,68.64794,62.17118181818182,174.36576760000003
132.8961,69.3026,60.40731818181817,176.028604
122.4088,68.60861,55.64036363636363,174.2658694
113.3951,66.80109,51.54322727272727,169.67476860000005
115.3527,70.87196,52.43304545454545,180.0147784
136.4296,67.90794,62.01345454545454,172.4861676
131.3802,64.88167,59.71827272727273,164.7994418
151.4922,70.78203,68.8600909090909,179.78635620000003
112.2811,70.35834,51.03686363636363,178.7101836
129.9559,66.99549,59.07086363636364,170.16854460000005
116.898,68.83182,53.13545454545454,174.83282279999997
124.2691,67.33693000000001,56.48595454545454,171.03580219999995
127.9153,68.98465,58.14331818181818,175.221011
139.9747,67.60913000000001,63.62486363636364,171.72719019999997
117.6032,65.38645,53.456,166.081583
133.1749,68.16769000000001,60.534045454545456,173.14593259999995
119.29299999999999,68.17351,54.2240909090909,173.16071540000002
122.8937,69.88287,55.86077272727272,177.5024898
123.5244,67.58588,56.14745454545454,171.66813520000005
131.1773,68.5846,59.62604545454545,174.20488400000002
95.88790999999999,67.00383000000001,43.58541363636363,170.1897282
158.3578,69.99553,71.9808181818182,177.78864620000004
133.576,72.53259,60.71636363636363,184.2327786
135.3471,65.08426999999999,61.52140909090909,165.3140458
128.7408,66.11126999999999,58.51854545454545,167.92262580000005
129.0113,69.9046,58.6415,177.557684
118.2064,67.97471999999999,53.73018181818181,172.6557888
136.9731,66.82932,62.26049999999999,169.74647280000002
134.4424,69.3533,61.11018181818181,176.157382
124.8929,71.39534,56.7695,181.3441636
136.3075,66.59921999999999,61.95795454545454,169.1620188
120.8579,69.40189000000001,54.93540909090909,176.2808006
135.9954,70.27495,61.8160909090909,178.49837300000004
124.6169,67.31858000000001,56.64404545454545,170.9891932
131.5614,71.45173,59.80063636363636,181.4873942
157.078,68.83931,71.39909090909092,174.85184740000003
124.6289,68.99723,56.6495,175.2529642
132.1244,67.73454,60.05654545454545,172.04573159999995
118.2692,64.8353,53.75872727272727,164.68166200000005
139.9319,70.74426,63.60540909090909,179.69042040000002
149.2389,72.26598,67.83586363636363,183.5555892
126.0976,64.72663,57.31709090909091,164.40564019999997
119.6545,67.5752,54.38840909090909,171.641008
140.2187,69.51645,63.73577272727273,176.571783
111.7304,70.48831,50.78654545454546,179.0403074
128.4377,69.32666,58.38077272727273,176.0897164
109.5741,68.52587,49.80640909090909,174.05570980000002
135.1826,73.16001,61.44663636363637,185.8264254
119.4849,64.28542,54.31131818181817,163.2849668
135.1861,66.65608,61.44822727272727,169.30644320000005
111.5654,64.71064,50.71154545454545,164.3650256
115.6669,62.99041999999999,52.57586363636363,159.9956668
123.0031,68.70787,55.9105,174.5179898
126.6086,68.12125999999999,57.54936363636363,173.02800040000002
122.0006,66.77899000000001,55.45481818181818,169.61863459999995
119.6607,68.23149000000001,54.39122727272727,173.3079846
122.0538,68.42894,55.47899999999999,173.8095076
127.9519,64.0197,58.15995454545454,162.610038
117.1362,71.09565,53.24372727272727,180.582951
147.2908,69.87248000000001,66.95036363636363,177.4760992
125.4061,66.51831,57.00277272727272,168.9565074
123.3187,68.57445,56.05395454545455,174.179103
139.4874,67.46212,63.40336363636364,171.35378480000003
137.9174,69.61527,62.68972727272726,176.8227858
119.266,66.86386,54.21181818181818,169.8342044
115.9555,66.18998,52.70704545454545,168.12254919999998
130.5095,69.7905,59.3225,177.26787
131.2829,70.21174,59.67404545454546,178.33781960000005
130.8226,71.14846,59.46481818181818,180.7170884
147.7877,74.28376,67.17622727272727,188.6807504
102.7518,64.48835,46.70536363636364,163.800409
124.009,65.97201,56.36772727272727,167.5689054
134.4456,66.51754,61.11163636363637,168.95455159999997
125.095,67.83224,56.86136363636364,172.2938896
138.5499,68.7614,62.97722727272727,174.653956
134.395,70.18641,61.08863636363636,178.27348139999995
118.875,65.12676,54.03409090909091,165.42197040000005
136.5501,71.25743,62.06822727272726,180.99387219999997
127.7343,67.75601999999999,58.06104545454545,172.1002908
120.5416,67.80062,54.79163636363636,172.2135748
137.1043,66.71285999999999,62.32013636363636,169.45066440000005
119.1788,65.9331,54.17218181818181,167.47007399999995
124.9258,70.75201,56.78445454545454,179.7101054
